#metadata_invoices#;;;;;;;;;;;;;;;
partIndex;1;;;;;;;;;;;;;;
partCreationDate;20/02/2018 22:39;;;;;;;;;;;;;;
totalParts;1;;;;;;;;;;;;;;
totalSubscribers;5000;;;;;;;;;;;;;;
totalInvoices;5000;;;;;;;;;;;;;;
totalSubscriptions;5000;;;;;;;;;;;;;;
formatVersion;1.7.2;;;;;;;;;;;;;;
#globalinvoicedata#;;;;;;;;;;;;;;;
01/03/2018;01/03/2018;18/01/2018;17/02/2018;36/33/4336  3:33:33;17/02/2018 23:59;;;;;;;;;;
29/01/2018 7:19;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;266262475;266311680;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
30/01/2018 10:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;6438139;6461440;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
30/01/2018 11:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;56855432;56883200;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
31/01/2018 0:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5550332;5580800;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
31/01/2018 0:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;67107910;67143680;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
01/02/2018 0:58;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;6120743;6144000;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
01/02/2018 0:58;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;113626306;113643520;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
02/02/2018 8:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;7963440;7976960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
02/02/2018 8:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;86269819;86282240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
03/02/2018 10:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;4379262;4392960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
03/02/2018 10:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;393114352;393134080;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
04/02/2018 2:56;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;8776488;8796160;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
04/02/2018 2:56;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;259760620;259788800;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
05/02/2018 7:38;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;3387590;3409920;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
05/02/2018 7:38;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;60580453;60610560;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
06/02/2018 1:30;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5011036;5027840;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
06/02/2018 1:30;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;24419976;24442880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
07/02/2018 10:18;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;7443239;7454720;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
07/02/2018 10:18;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;14748631;14776320;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
08/02/2018 3:51;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;7661900;7680000;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
08/02/2018 19:06;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;33810508;33832960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 3:50;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;7575021;7598080;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 3:50;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;22582813;37980160;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 3:45;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;101533112;103546880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 7:17;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1422560;1433600;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 13:53;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;4260037;4290560;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 13:53;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;110650249;110694400;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5863774;5888000;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 9:43;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;74389082;74414080;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 9:21;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;5384583;5386240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 9:21;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;266358526;266373120;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:01;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;557887;563200;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 10:01;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;11298681;11304960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 16:15;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;8578814;8601600;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 16:15;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;201281664;201359360;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 10:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1407131;1423360;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 10:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;38214543;38225920;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
;Lepanto_Postpay;Lepanto_Postpay;producto;;1;65;65;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Postpago;
;Zerolimites_Postpay;Zerolimites Postpay;producto;;1;65;65;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Zerolimites;
;Septiembre_2017_OMG_2_Postpay;Septiembre_2017_OMG_2_Postpay;producto;;1;795;795;14.049.500;IVA;0.210000;2.950.395;16.999.895;0.000000;OMG 2;
#subscriber#;;;;;;;;;;;;;;;
461468164;1313131;2;0;1;68638176361T;Juan;Ruiz;Charman;;;;;;ESPA;28017
#billing_account#;;;;;;;;;;;;;;;
141414;;;ES64101010101010101;first;;;;;;;;;;;
#invoice#;;;;;;;;;;;;;;;
1-201802-003139876;9.650.000;IVA;0.210000;2.030.000;11.680.000;0.000000;11.680.000;11.680.000;;;;;;;
#subscription#;;;;;;;;;;;;;;;
87164761;S1735153153;600000333;9.652.232;IVA;0.210000;2.026.969;11.679.201;0.000000;18/01/2018;17/02/2018;;;;;
18/01/2018 11:51;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;3;3;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
29/01/2018 21:16;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;5;5;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
01/02/2018 20:29;Call_Mo_HomeNetwork_NA_IntZone1_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone1_NA_AllDays;VOICE_MO;4,47842E+12;1;4;4;0.520000;IVA;0.210000;0.109200;0.629200;0.000000;;
16/02/2018 9:30;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;2;2;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 11:53;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;4;4;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
18/01/2018 2:15;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;14722509;14714880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
18/01/2018 21:33;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;528;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
19/01/2018 1:04;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;860326;860160;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
20/01/2018 2:02;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;2419;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
20/01/2018 2:02;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;1912972;1925120;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
22/01/2018 3:45;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
24/01/2018 3:45;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;135781646;151336960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
25/01/2018 3:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;16293;20480;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
25/01/2018 3:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;276073397;278077440;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
26/01/2018 2:08;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;3544;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
26/01/2018 2:08;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;615651105;615669760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
27/01/2018 2:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1584;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
27/01/2018 2:46;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;104422328;104427520;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
28/01/2018 12:50;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;14946;20480;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
28/01/2018 12:50;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;27267529;27279360;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
29/01/2018 20:24;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
29/01/2018 20:24;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;57027230;57036800;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
30/01/2018 2:17;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;1584;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
30/01/2018 2:17;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;173614584;173629440;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
31/01/2018 1:49;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;4131956;4136960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
01/02/2018 2:54;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;33204465;33208320;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
01/02/2018 3:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
02/02/2018 1:42;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
02/02/2018 1:42;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;56519956;56535040;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
03/02/2018 2:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;1144;20480;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
03/02/2018 2:48;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;17652506;17745920;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
04/02/2018 8:37;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;16099;20480;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
04/02/2018 8:37;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;23917200;23930880;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
05/02/2018 2:49;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;616;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
05/02/2018 2:49;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;22512496;22528000;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
07/02/2018 3:50;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
07/02/2018 5:33;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;22876915;22886400;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
08/02/2018 19:13;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
08/02/2018 19:13;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;38442973;38451200;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 20:09;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;1584;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
09/02/2018 20:09;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;33195459;33218560;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 6:16;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
10/02/2018 6:16;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;9065227;9072640;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
11/02/2018 8:02;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
11/02/2018 8:02;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;4526754;4536320;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 3:39;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 13:29;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;37317260;37324800;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 0:37;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 0:37;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;108985712;108994560;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 3:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 4:17;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;74067299;74096640;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 9:29;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;0;0;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 9:29;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;9551082;9564160;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 3:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1584;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 3:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;27683622;43274240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
;Lepanto_Postpay;Lepanto_Postpay;producto;;1;513;513;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Postpago;
;Zerolimites_Postpay;Zerolimites Postpay;producto;;1;513;513;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Zerolimites;
;Planta_FAV_2;Planta_FAV_2;producto;;1;36;36;-1.611.570;IVA;0.210000;#¡CAMPO!;-1.950.000;0.000000;Reposicionamiento FAV 2;
;Septiembre_2017_D10_2_Postpay;Septiembre_2017_D10_2_Postpay;producto;;1;768;768;10.743.802;IVA;0.210000;2.256.198;13.000.000;0.000000;FAV 2;
#subscriber#;;;;;;;;;;;;;;;
63640723;71537615;2;0;1;0000000T;hdhad;dhakhd;;;;;;;ESPA;28039
#billing_account#;;;;;;;;;;;;;;;
313174;;0.000000;ES64101010101010101;first;;;;;;;;;;;
#invoice#;;;;;;;;;;;;;;;
1-201802-0014313131;5.040.000;IVA;0.210000;1.060.000;6.100.000;0.000000;6.100.000;6.100.000;;;;;;;
#subscription#;;;;;;;;;;;;;;;
13861635;S4618746164;602200220;5.038.600;IVA;0.210000;1.058.106;6.096.706;0.000000;18/01/2018;17/02/2018;;;;;
31/01/2018 15:43;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;Call_Mo_HomeNetwork_NA_VoiceMail_NA_AllDays;VOICE_MO;3422123;1;16;16;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
08/02/2018 18:44;Call_Mo_HomeNetwork_NA_IntZone5_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone5_NA_AllDays;VOICE_MO;8,6135E+12;1;12;12;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
